PE,rank,method,data,start,end
PE_taper18,6,process,"{}",1566489796.330467,1566489796.331649
PE_taper24,12,process,"{}",1566489796.330764,1566489796.331927
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 21))]}",1566489796.085207,1566489796.337443
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 21))]}",1566489796.15483,1566489796.3374531
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 21)}",1566489796.3396358,1566489796.3397171
PE_pre_filter25,13,process,"{}",1566489796.337486,1566489796.3394449
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 21))]}",1566489796.101717,1566489796.344955
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 21)}",1566489796.349636,1566489796.349717
PE_filter_lowpass26,14,process,"{}",1566489796.344995,1566489796.349443
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 21))]}",1566489796.115456,1566489796.356079
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 21)}",1566489796.3606,1566489796.360685
PE_filter_highpass27,15,process,"{}",1566489796.356128,1566489796.3604
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 21))]}",1566489796.130972,1566489796.367351
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 21)}",1566489796.371541,1566489796.371627
PE_filter_bandpass28,16,process,"{}",1566489796.367389,1566489796.3713439
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 21))]}",1566489796.139866,1566489796.376221
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 21)}",1566489796.377387,1566489796.377459
RotationPE31,2,process,"{}",1566489796.3762739,1566489796.377214
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 21))]}",1566489796.149917,1566489796.382551
StoreStream33,4,process,"{}",1566489796.1474812,1566489796.149879
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 21)}",1566489796.434141,1566489796.434237
PE_remove_response19,7,process,"{}",1566489796.337507,1566489796.4339042
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 21))]}",1566489796.166118,1566489796.439874
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 21)}",1566489796.4436128,1566489796.443691
PE_filter_lowpass20,8,process,"{}",1566489796.4399302,1566489796.4434292
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 21))]}",1566489796.176484,1566489796.449019
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 21)}",1566489796.454713,1566489796.4549918
PE_filter_highpass21,9,process,"{}",1566489796.4490721,1566489796.454166
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 21))]}",1566489796.1885078,1566489796.460551
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 21)}",1566489796.465208,1566489796.465308
PE_filter_bandpass22,10,process,"{}",1566489796.460604,1566489796.464971
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 21))]}",1566489796.197261,1566489796.471012
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 21)}",1566489796.472304,1566489796.472379
RotationPE30,1,process,"{}",1566489796.471067,1566489796.472126
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 21))]}",1566489796.205896,1566489796.478156
StoreStream32,3,process,"{}",1566489796.203663,1566489796.20589
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 22)}",1566489796.607999,1566489796.60812
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 22)}",1566489796.608171,1566489796.6082518
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 22))]}",1566489796.325585,1566489796.621425
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 22))]}",1566489796.325821,1566489796.625613
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 22)}",1566489796.625538,1566489796.625631
PE_detrend17,5,process,"{}",1566489796.621474,1566489796.625375
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 22)}",1566489796.628149,1566489796.628242
PE_detrend23,11,process,"{}",1566489796.625653,1566489796.627985
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 22))]}",1566489796.331986,1566489796.6379468
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 22)}",1566489796.639104,1566489796.6391869
PE_taper18,6,process,"{}",1566489796.637995,1566489796.6389601
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 22))]}",1566489796.3322182,1566489796.640655
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 22)}",1566489796.6418371,1566489796.641922
PE_taper24,12,process,"{}",1566489796.6406999,1566489796.6416798
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 22))]}",1566489796.339744,1566489796.6624022
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 22)}",1566489796.665364,1566489796.665524
PE_pre_filter25,13,process,"{}",1566489796.662483,1566489796.664533
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 22))]}",1566489796.434266,1566489796.671476
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 22))]}",1566489796.349746,1566489796.6803951
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 22)}",1566489796.684763,1566489796.684843
PE_filter_lowpass26,14,process,"{}",1566489796.680444,1566489796.684619
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 22))]}",1566489796.360717,1566489796.696914
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 22)}",1566489796.701227,1566489796.7013152
PE_filter_highpass27,15,process,"{}",1566489796.696961,1566489796.701073
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 22)}",1566489796.703991,1566489796.704075
PE_remove_response19,7,process,"{}",1566489796.6715488,1566489796.7038238
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 22))]}",1566489796.3716538,1566489796.713557
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 22))]}",1566489796.443715,1566489796.716906
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 22)}",1566489796.718443,1566489796.718517
PE_filter_bandpass28,16,process,"{}",1566489796.7136052,1566489796.718302
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 22)}",1566489796.7231638,1566489796.7235851
PE_filter_lowpass20,8,process,"{}",1566489796.71695,1566489796.720711
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 22))]}",1566489796.377484,1566489796.73345
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 22))]}",1566489796.45504,1566489796.736633
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 22)}",1566489796.734745,1566489796.734837
RotationPE31,2,process,"{}",1566489796.7335,1566489796.734581
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 22)}",1566489796.742293,1566489796.742402
PE_filter_highpass21,9,process,"{}",1566489796.736675,1566489796.7421281
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 22))]}",1566489796.3860621,1566489796.7489438
StoreStream33,4,process,"{}",1566489796.382772,1566489796.3860538
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 22))]}",1566489796.4653409,1566489796.75737
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 22)}",1566489796.7630038,1566489796.763098
PE_filter_bandpass22,10,process,"{}",1566489796.757419,1566489796.762845
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 22))]}",1566489796.472405,1566489796.7812312
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 22)}",1566489796.782975,1566489796.7830698
RotationPE30,1,process,"{}",1566489796.781292,1566489796.782805
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 22))]}",1566489796.481628,1566489796.8082712
StoreStream32,3,process,"{}",1566489796.478441,1566489796.481619
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 23)}",1566489796.897572,1566489796.8977559
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 23)}",1566489796.8978078,1566489796.897872
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 23))]}",1566489796.6256618,1566489796.915784
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 23))]}",1566489796.628314,1566489796.915498
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 23)}",1566489796.9183419,1566489796.918422
PE_detrend23,11,process,"{}",1566489796.9155982,1566489796.917995
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 23))]}",1566489796.6419468,1566489796.931235
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 23)}",1566489796.932586,1566489796.932662
PE_taper24,12,process,"{}",1566489796.931284,1566489796.932312
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 23)}",1566489796.9369202,1566489796.937016
PE_detrend17,5,process,"{}",1566489796.915856,1566489796.936588
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 23))]}",1566489796.6655638,1566489796.9461691
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 23)}",1566489796.949815,1566489796.949918
PE_pre_filter25,13,process,"{}",1566489796.9462268,1566489796.948867
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 23))]}",1566489796.639211,1566489796.960774
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 23)}",1566489796.962451,1566489796.962551
PE_taper18,6,process,"{}",1566489796.960823,1566489796.96211
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 23))]}",1566489796.684872,1566489796.967294
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 23)}",1566489796.973451,1566489796.973666
PE_filter_lowpass26,14,process,"{}",1566489796.967344,1566489796.973082
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 23))]}",1566489796.704103,1566489796.979763
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 23))]}",1566489796.7013419,1566489796.9892302
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 23)}",1566489796.995627,1566489796.995734
PE_filter_highpass27,15,process,"{}",1566489796.989277,1566489796.995235
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 23))]}",1566489796.7185438,1566489797.0237288
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 23)}",1566489797.029925,1566489797.03002
PE_filter_bandpass28,16,process,"{}",1566489797.023783,1566489797.029588
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 23))]}",1566489796.734869,1566489797.044278
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 23)}",1566489797.0460422,1566489797.0461829
RotationPE31,2,process,"{}",1566489797.04433,1566489797.045527
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 23))]}",1566489796.7519429,1566489797.066412
StoreStream33,4,process,"{}",1566489796.749155,1566489796.751934
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 23)}",1566489797.130951,1566489797.131217
PE_remove_response19,7,process,"{}",1566489796.97981,1566489797.130559
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 23))]}",1566489796.7236328,1566489797.14589
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 23)}",1566489797.1511831,1566489797.151278
PE_filter_lowpass20,8,process,"{}",1566489797.145946,1566489797.1507049
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 23))]}",1566489796.742455,1566489797.164961
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 23)}",1566489797.169614,1566489797.169705
PE_filter_highpass21,9,process,"{}",1566489797.1650171,1566489797.169323
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 23))]}",1566489796.763131,1566489797.182676
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 23)}",1566489797.1888409,1566489797.1889338
PE_filter_bandpass22,10,process,"{}",1566489797.18273,1566489797.188528
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 23))]}",1566489796.783104,1566489797.201679
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 23)}",1566489797.203124,1566489797.203207
RotationPE30,1,process,"{}",1566489797.2017338,1566489797.202817
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 23))]}",1566489796.8107939,1566489797.2160451
StoreStream32,3,process,"{}",1566489796.8084779,1566489796.810786
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 24)}",1566489797.336488,1566489797.336593
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 24)}",1566489797.336637,1566489797.3366919
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 24))]}",1566489796.937048,1566489797.3516958
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 24))]}",1566489796.918447,1566489797.3562691
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 24)}",1566489797.356836,1566489797.356925
PE_detrend17,5,process,"{}",1566489797.3517492,1566489797.3565261
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 24))]}",1566489796.96258,1566489797.374285
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 24)}",1566489797.377037,1566489797.377131
PE_taper18,6,process,"{}",1566489797.374342,1566489797.375633
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 24)}",1566489797.3871748,1566489797.387263
PE_detrend23,11,process,"{}",1566489797.356319,1566489797.386855
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 24))]}",1566489797.131267,1566489797.394238
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 24))]}",1566489796.9326851,1566489797.399599
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 24)}",1566489797.40097,1566489797.401045
PE_taper24,12,process,"{}",1566489797.3996558,1566489797.400715
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 24))]}",1566489796.949945,1566489797.4128041
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 24)}",1566489797.4138591,1566489797.413931
PE_pre_filter25,13,process,"{}",1566489797.412853,1566489797.413613
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 24))]}",1566489796.9736981,1566489797.4249501
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 24)}",1566489797.42944,1566489797.429537
PE_filter_lowpass26,14,process,"{}",1566489797.424994,1566489797.42912
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 24))]}",1566489796.9957628,1566489797.441161
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 24)}",1566489797.4452622,1566489797.44535
PE_filter_highpass27,15,process,"{}",1566489797.441207,1566489797.4449458
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 24)}",1566489797.448983,1566489797.449085
PE_remove_response19,7,process,"{}",1566489797.394298,1566489797.448606
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 24))]}",1566489797.0300531,1566489797.457567
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 24))]}",1566489797.151309,1566489797.4611719
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 24)}",1566489797.462965,1566489797.463058
PE_filter_bandpass28,16,process,"{}",1566489797.4576142,1566489797.462643
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 24)}",1566489797.4650939,1566489797.4651892
PE_filter_lowpass20,8,process,"{}",1566489797.461215,1566489797.464782
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 24))]}",1566489797.0462248,1566489797.474771
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 24))]}",1566489797.169738,1566489797.476513
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 24)}",1566489797.476028,1566489797.4761012
RotationPE31,2,process,"{}",1566489797.474821,1566489797.475772
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 24)}",1566489797.4808462,1566489797.480932
PE_filter_highpass21,9,process,"{}",1566489797.4765608,1566489797.480295
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 24))]}",1566489797.071838,1566489797.489718
StoreStream33,4,process,"{}",1566489797.0668192,1566489797.071826
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 24))]}",1566489797.188967,1566489797.4932969
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 24)}",1566489797.499608,1566489797.499687
PE_filter_bandpass22,10,process,"{}",1566489797.49334,1566489797.49934
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 24))]}",1566489797.2032351,1566489797.5115578
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 24)}",1566489797.5136452,1566489797.513742
RotationPE30,1,process,"{}",1566489797.511658,1566489797.513261
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 24))]}",1566489797.218563,1566489797.5300741
StoreStream32,3,process,"{}",1566489797.216434,1566489797.218556
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 25)}",1566489797.696774,1566489797.696856
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 25)}",1566489797.6968992,1566489797.69694
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 25))]}",1566489797.3569589,1566489797.701799
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 25))]}",1566489797.387294,1566489797.706864
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 25)}",1566489797.707648,1566489797.707746
PE_detrend17,5,process,"{}",1566489797.701838,1566489797.707229
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 25))]}",1566489797.3771589,1566489797.712727
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 25)}",1566489797.714407,1566489797.7145112
PE_taper18,6,process,"{}",1566489797.712777,1566489797.7140422
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 25)}",1566489797.719508,1566489797.719591
PE_detrend23,11,process,"{}",1566489797.706914,1566489797.7191942
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 25))]}",1566489797.449119,1566489797.719721
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 25))]}",1566489797.401067,1566489797.724278
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 25)}",1566489797.725599,1566489797.725672
PE_taper24,12,process,"{}",1566489797.724316,1566489797.725285
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 25))]}",1566489797.413957,1566489797.7308512
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 25)}",1566489797.7328541,1566489797.732932
PE_pre_filter25,13,process,"{}",1566489797.7309031,1566489797.732544
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 25))]}",1566489797.429568,1566489797.73791
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 25)}",1566489797.742634,1566489797.742715
PE_filter_lowpass26,14,process,"{}",1566489797.737951,1566489797.742311
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 25))]}",1566489797.4453828,1566489797.747721
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 25)}",1566489797.751441,1566489797.7515461
PE_filter_highpass27,15,process,"{}",1566489797.747763,1566489797.7510788
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 25))]}",1566489797.4630919,1566489797.7566001
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 25)}",1566489797.7612622,1566489797.761333
PE_filter_bandpass28,16,process,"{}",1566489797.7566452,1566489797.7609658
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 25))]}",1566489797.476126,1566489797.768179
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 25)}",1566489797.769491,1566489797.76956
RotationPE31,2,process,"{}",1566489797.768228,1566489797.769205
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 25))]}",1566489797.4933069,1566489797.775003
StoreStream33,4,process,"{}",1566489797.490117,1566489797.4933
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 25)}",1566489797.879358,1566489797.879479
PE_remove_response19,7,process,"{}",1566489797.719784,1566489797.8790138
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 25))]}",1566489797.465218,1566489797.885599
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 25)}",1566489797.891361,1566489797.891449
PE_filter_lowpass20,8,process,"{}",1566489797.8856661,1566489797.8910232
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 25))]}",1566489797.4809651,1566489797.8966668
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 25)}",1566489797.901807,1566489797.9019032
PE_filter_highpass21,9,process,"{}",1566489797.896708,1566489797.9014149
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 25))]}",1566489797.499716,1566489797.908528
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 25)}",1566489797.913205,1566489797.913287
PE_filter_bandpass22,10,process,"{}",1566489797.9085922,1566489797.912897
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 25))]}",1566489797.513782,1566489797.919413
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 25)}",1566489797.920793,1566489797.9208698
RotationPE30,1,process,"{}",1566489797.919465,1566489797.920484
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 25))]}",1566489797.532614,1566489797.925917
StoreStream32,3,process,"{}",1566489797.5303922,1566489797.532606
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 26)}",1566489798.018367,1566489798.018492
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 26)}",1566489798.018525,1566489798.018594
data29,0,read,"{'input': []}",1566489798.018635,1566489798.018666
data29,0,process,"{}",1566489791.3588119,1566489798.018626
data29,0,terminate,"{}",1566489798.018738,1566489798.0187578
data29,0,postprocess,"{}",1566489798.018729,1566489798.018733
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 26))]}",1566489797.719619,1566489798.028828
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 26)}",1566489798.03399,1566489798.034092
PE_detrend23,11,process,"{}",1566489798.028883,1566489798.0338
PE_detrend23,11,read,"{'input': []}",1566489798.034119,1566489798.0341709
PE_detrend23,11,terminate,"{}",1566489798.0342138,1566489798.034227
PE_detrend23,11,postprocess,"{}",1566489798.034186,1566489798.03421
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 26))]}",1566489797.725695,1566489798.040832
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 26)}",1566489798.042578,1566489798.042666
PE_taper24,12,process,"{}",1566489798.040885,1566489798.0422988
PE_taper24,12,read,"{'input': []}",1566489798.04269,1566489798.0427399
PE_taper24,12,terminate,"{}",1566489798.042773,1566489798.042784
PE_taper24,12,postprocess,"{}",1566489798.0427551,1566489798.04277
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 26))]}",1566489797.732959,1566489798.060095
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 26)}",1566489798.062685,1566489798.062787
PE_pre_filter25,13,process,"{}",1566489798.0601852,1566489798.0625029
PE_pre_filter25,13,read,"{'input': []}",1566489798.062815,1566489798.0628722
PE_pre_filter25,13,terminate,"{}",1566489798.062908,1566489798.062922
PE_pre_filter25,13,postprocess,"{}",1566489798.0628889,1566489798.0629041
